h3_10_id,ratio,hex
8a2f5a344977fff,0.52941176470588236,"POLYGON((139.662798707516 35.6935720866881, 139.662839037871 35.6942558292484, 139.662191297989 35.6946406789176, 139.661503238475 35.6943417837115, 139.661462920998 35.6936580463373, 139.662110650158 35.6932731989832, 139.662798707516 35.6935720866881))"
8a2f5a363197fff,0.52941176470588236,"POLYGON((139.656244217861 35.6847286804905, 139.656284480022 35.6854123842083, 139.655636836632 35.6857972130435, 139.654948941802 35.6854983358463, 139.654908692514 35.6848146373157, 139.655556325184 35.6844298107951, 139.656244217861 35.6847286804905))"
8a2f5a344a67fff,0.52941176470588236,"POLYGON((139.650169831704 35.6954135900655, 139.650210040861 35.6960972850652, 139.649562322943 35.6964820301658, 139.648874406593 35.6961830779547, 139.648834210311 35.6954993881441, 139.649481917504 35.6951146453555, 139.650169831704 35.6954135900655))"
8a2f5a345077fff,0.77941176470588236,"POLYGON((139.632200635166 35.6975959365115, 139.632240671658 35.6982795631502, 139.631592988886 35.6986641609471, 139.63090528035 35.698365129798, 139.63086525673 35.6976815083528, 139.631512928774 35.6972969128632, 139.632200635166 35.6975959365115))"
8a2f5a363817fff,1.0588235294117647,"POLYGON((139.657096521375 35.6764382903596, 139.657136787306 35.6771219854547, 139.656489213334 35.6775068491924, 139.65580138415 35.6772080155192, 139.65576113109 35.6765243256109, 139.656408694344 35.676139464189, 139.657096521375 35.6764382903596))"
8a2f5a361797fff,1.0588235294117647,"POLYGON((139.646052509819 35.6709732888795, 139.646092665981 35.6716569320979, 139.645445172667 35.6720417285334, 139.644757533909 35.6717428794367, 139.644717390614 35.6710592414074, 139.64536487321 35.6706744472857, 139.646052509819 35.6709732888795))"
8a2f5a344277fff,0.56043956043956045,"POLYGON((139.646645122122 35.7038751645481, 139.646685301738 35.7045588577245, 139.646037520921 35.7049435464937, 139.645349571216 35.7046445397765, 139.645309404479 35.7039608517904, 139.645957174568 35.7035761653311, 139.646645122122 35.7038751645481))"
8a2f5a36a4affff,0.75471698113207553,"POLYGON((139.615689248046 35.7017404586141, 139.615729127044 35.7024240254658, 139.615081458075 35.7028084805862, 139.614393920842 35.7025093665521, 139.614354054712 35.701825804898, 139.615001712948 35.7014413520803, 139.615689248046 35.7017404586141))"
8a2f5a36bd9ffff,0.75471698113207553,"POLYGON((139.598834168309 35.6884102179881, 139.59887387719 35.6890936983662, 139.59822637495 35.689478067856, 139.597539174562 35.6891789546673, 139.59749947854 35.6884954794902, 139.598146970048 35.6881111123007, 139.598834168309 35.6884102179881))"
8a2f5a34c48ffff,0.67567567567567566,"POLYGON((139.597224109328 35.7183552315819, 139.59726381859 35.7190387487449, 139.596616061054 35.7194230032824, 139.595928604997 35.7191237383607, 139.595888908605 35.7184402264004, 139.5965366554 35.718055974159, 139.597224109328 35.7183552315819))"
8a2f5a341097fff,0.67567567567567566,"POLYGON((139.617982073137 35.718061140936, 139.618021983049 35.7187447404094, 139.617374165344 35.719129157556, 139.616686448463 35.7188299729279, 139.616646551426 35.7181463786523, 139.617294358394 35.7177619638069, 139.617982073137 35.718061140936))"
8a2f5a3402cffff,0.77956989247311825,"POLYGON((139.626963408867 35.7226339785439, 139.62700340813 35.7233176203428, 139.626355523585 35.7237020917594, 139.625667650515 35.7234029190741, 139.625627664132 35.7227192824709, 139.626275537939 35.7223348133572, 139.626963408867 35.7226339785439))"
8a2f5a344aeffff,0.9452054794520548,"POLYGON((139.649682936784 35.6985331159791, 139.649723142913 35.6992168135422, 139.649075399364 35.6996015442016, 139.648387460411 35.6993025749867, 139.648347267159 35.698618882613, 139.648994999983 35.6982341542648, 139.649682936784 35.6985331159791))"
8a2f5a3417affff,0.86577181208053688,"POLYGON((139.614822761021 35.7213503530228, 139.614862642128 35.7220339446308, 139.614214805372 35.722418325924, 139.613527098247 35.722119113309, 139.613487230016 35.7214355268996, 139.614135056033 35.7210511479065, 139.614822761021 35.7213503530228))"
8a2f5a36e6cffff,0.86577181208053688,"POLYGON((139.620191849597 35.6870438361739, 139.620231764279 35.6877273997239, 139.619584209372 35.6881119400988, 139.618896750511 35.687812914618, 139.618856848694 35.6871293562638, 139.619504392873 35.6867448181945, 139.620191849597 35.6870438361739))"
8a2f5a345477fff,0.86220825852782768,"POLYGON((139.637295506632 35.7044746353359, 139.63733559611 35.7051582921734, 139.636687838231 35.7055429061224, 139.636000001605 35.7052438609263, 139.635959925003 35.7045602092815, 139.636607672152 35.7041755976401, 139.637295506632 35.7044746353359))"
8a2f5a36a6affff,0.55263157894736847,"POLYGON((139.606343303179 35.7023375430397, 139.606383092102 35.703021073502, 139.605735446178 35.7034054538348, 139.605048022067 35.7031063014049, 139.605008246011 35.7024227761424, 139.6056558812 35.7020383981101, 139.606343303179 35.7023375430397))"
8a2f5a34e937fff,1.1052631578947369,"POLYGON((139.606690459831 35.7198104792169, 139.60673026144 35.7204940362098, 139.606082462633 35.7208783594628, 139.605394872957 35.7205791234245, 139.60535508422 35.7198955716321, 139.606002872287 35.7195112506774, 139.606690459831 35.7198104792169))"
8a2f5a36a167fff,1.1052631578947369,"POLYGON((139.610239544263 35.688710130109, 139.61027936359 35.6893936564056, 139.609631824264 35.6897781136359, 139.608944476342 35.6894790422666, 139.608904669877 35.6887955211683, 139.609552198473 35.688411066241, 139.610239544263 35.688710130109))"
8a2f5a34c50ffff,1.1052631578947369,"POLYGON((139.598929006527 35.7131013081558, 139.59896872948 35.7137848245638, 139.598321012447 35.7141691103594, 139.597633583201 35.7138698774496, 139.597593873117 35.7131863662437, 139.598241579409 35.7128020827454, 139.598929006527 35.7131013081558))"
8a2f5a34590ffff,0.58974358974358976,"POLYGON((139.639732008047 35.6888783616606, 139.639772112708 35.6895620056851, 139.639124482963 35.6899466918642, 139.63843675928 35.6896477317086, 139.63839666749 35.6889640928754, 139.639044286511 35.6885794090065, 139.639732008047 35.6888783616606))"
8a2f5a36a66ffff,0.58974358974358976,"POLYGON((139.602099703828 35.6984921287274, 139.602139449659 35.6991756367172, 139.601491849971 35.6995599971666, 139.600804515187 35.6992608473265, 139.600764782221 35.6985773445373, 139.601412371174 35.6981929863877, 139.602099703828 35.6984921287274))"
8a2f5a34422ffff,0.59663865546218486,"POLYGON((139.647980859192 35.703789461118, 139.648021051686 35.7044731594845, 139.647373267595 35.7048578589429, 139.646685301738 35.7045588577245, 139.646645122122 35.7038751645481, 139.647292895485 35.7034904673999, 139.647980859192 35.703789461118))"
8a2f5a36ec47fff,0.37209302325581395,"POLYGON((139.634277389416 35.6758478758003, 139.634317434318 35.6765314792223, 139.633669934147 35.6769161674156, 139.632982399797 35.6766172498765, 139.63294236776 35.6759336516466, 139.633589857209 35.6755489657637, 139.634277389416 35.6758478758003))"
8a2f5a36a00ffff,0.7441860465116279,"POLYGON((139.609143519913 35.6928966649824, 139.609183330877 35.6935801929691, 139.608535758501 35.6939646273668, 139.607848385894 35.6936655314756, 139.607808587794 35.6929820086876, 139.608456149438 35.6925975765921, 139.609143519913 35.6928966649824))"
8a2f5a34034ffff,0.7441860465116279,"POLYGON((139.628666947118 35.7173786566887, 139.628706960044 35.7180622977322, 139.628059116039 35.7184468003936, 139.627371269844 35.7181476597076, 139.627331269796 35.7174640238592, 139.627979103066 35.7170795235018, 139.628666947118 35.7173786566887))"
8a2f5a363a1ffff,0.56097560975609762,"POLYGON((139.646413942509 35.6771261193528, 139.646454105479 35.6778097729452, 139.645806557664 35.6781945512162, 139.645118857599 35.6778956735815, 139.645078707497 35.6772120251783, 139.645726244592 35.6768272492205, 139.646413942509 35.6771261193528))"
8a2f5a34496ffff,0.61904761904761907,"POLYGON((139.660734569886 35.6926754200698, 139.660774879784 35.69335915313, 139.66012715389 35.6937439897957, 139.659439128821 35.6934450910865, 139.659398831801 35.6927613632129, 139.660046546972 35.6923765288619, 139.660734569886 35.6926754200698))"
8a2f5a36a01ffff,0.61904761904761907,"POLYGON((139.60987071964 35.6938792833775, 139.609910538162 35.6945628156844, 139.609262955055 35.6949472523845, 139.608575564158 35.6946481544752, 139.608535758501 35.6939646273668, 139.609183330877 35.6935801929691, 139.60987071964 35.6938792833775))"
8a2f5a36e0effff,0.61904761904761907,"POLYGON((139.625052512546 35.678498671872, 139.625092469657 35.6791822423982, 139.624444974285 35.679566849766, 139.623757532526 35.6792678842996, 139.623717588277 35.6785843189677, 139.624365072925 35.6781997139078, 139.625052512546 35.678498671872))"
8a2f5a36a437fff,0.61904761904761907,"POLYGON((139.616904789735 35.6996043868835, 139.616944679348 35.7002879554966, 139.616297025266 35.7006724273796, 139.615609492304 35.7003733283461, 139.61556961556 35.6996897649302, 139.61621725891 35.6993052953506, 139.616904789735 35.6996043868835))"
8a2f5a34504ffff,1.2380952380952381,"POLYGON((139.629529897729 35.6977670640169, 139.629569908477 35.6984506802684, 139.628922232268 35.6988352566941, 139.628234556041 35.6985362145618, 139.628194558163 35.6978526035045, 139.628842223643 35.6974680293853, 139.629529897729 35.6977670640169))"
8a2f5a34506ffff,1.2380952380952381,"POLYGON((139.630137550437 35.6966988620835, 139.630177566491 35.6973824792126, 139.629529897729 35.6977670640169, 139.628842223643 35.6974680293853, 139.62880222046 35.6967844174502, 139.629449878493 35.6963998349527, 139.630137550437 35.6966988620835))"
8a2f5a34596ffff,1.2380952380952381,"POLYGON((139.636941114128 35.6869989138807, 139.636981190783 35.6876825440759, 139.636333585764 35.6880672149508, 139.635645914816 35.6877682533209, 139.63560585103 35.6870846283176, 139.636253445324 35.6866999597523, 139.636941114128 35.6869989138807))"
8a2f5a341a87fff,0.88076923076923075,"POLYGON((139.61216186065 35.7101991395677, 139.612201710051 35.7108827045509, 139.611553978242 35.7112671032889, 139.610866407766 35.7109679347427, 139.610826571236 35.7102843749582, 139.611474292309 35.7098999785211, 139.61216186065 35.7101991395677))"
8a2f5a3450f7fff,0.64444444444444449,"POLYGON((139.63304853079 35.7006294851068, 139.633088577114 35.7013131194976, 139.632440865434 35.7016977135298, 139.631753118161 35.7013986708642, 139.631713084711 35.7007150416668, 139.632360785661 35.7003304499416, 139.63304853079 35.7006294851068))"
8a2f5a34cd37fff,0.64444444444444449,"POLYGON((139.605854799268 35.7054560460061, 139.605894585131 35.7061395790182, 139.60524691359 35.7065239448841, 139.604559466922 35.7062247754379, 139.604519693927 35.7055412476257, 139.605167354732 35.7051568840598, 139.605854799268 35.7054560460061))"
8a2f5a3686b7fff,0.64444444444444449,"POLYGON((139.602480660862 35.6820029244513, 139.602520401587 35.6826864100829, 139.601872943959 35.6830708298369, 139.601185756338 35.6827717616571, 139.601146028472 35.6820882812253, 139.601793475369 35.6817038637733, 139.602480660862 35.6820029244513))"
8a2f5a36149ffff,0.72826086956521741,"POLYGON((139.651513805893 35.6726803124052, 139.651554015796 35.6733639798367, 139.650906491233 35.6737488129464, 139.650218767485 35.6734499763095, 139.650178570451 35.6727663140659, 139.650826084296 35.6723814832712, 139.651513805893 35.6726803124052))"
8a2f5a3414b7fff,0.97826086956521741,"POLYGON((139.623684034381 35.7238726516544, 139.623724002576 35.7245562821716, 139.623076117155 35.7249407238178, 139.622388274276 35.7246415326448, 139.622348318959 35.7239579073242, 139.622996193643 35.7235734679799, 139.623684034381 35.7238726516544))"
8a2f5a363d6ffff,1.9565217391304348,"POLYGON((139.659888237457 35.6783172911713, 139.659928531408 35.6790010000939, 139.659280932734 35.6793858791482, 139.658593050827 35.6790870469635, 139.658552769748 35.6784033432271, 139.659200357704 35.6780184664891, 139.659888237457 35.6783172911713))"
8a2f5a363c57fff,1.4860335195530727,"POLYGON((139.658794467605 35.6825055829119, 139.658834753238 35.6831892935533, 139.658187121486 35.6835741498156, 139.657499214822 35.6832752931209, 139.657458942063 35.682591587666, 139.658106563095 35.6822067337192, 139.658794467605 35.6825055829119))"
8a2f5a361747fff,0.6924177396280401,"POLYGON((139.641078868123 35.6661469008431, 139.641118973588 35.6668305172418, 139.640471537139 35.6672152914292, 139.639784005943 35.6669164469045, 139.639743913341 35.6662328356958, 139.640391339072 35.6658480638217, 139.641078868123 35.6661469008431))"
8a2f5a343b4ffff,0.76732673267326734,"POLYGON((139.615062058939 35.7254519197574, 139.615101944556 35.7261355181987, 139.614454071425 35.7265198873123, 139.613766323418 35.726220655685, 139.613726450677 35.7255370624424, 139.614374313068 35.7251526956285, 139.615062058939 35.7254519197574))"
8a2f5a36e45ffff,0.68627450980392157,"POLYGON((139.629417390383 35.6843939499895, 139.629457392868 35.6850775464531, 139.628809833144 35.6854621676692, 139.628122281661 35.6851631901135, 139.628082292042 35.6844795988435, 139.62872984104 35.6840949799356, 139.629417390383 35.6843939499895))"
8a2f5a363527fff,0.53703703703703709,"POLYGON((139.660371814983 35.6865218741883, 139.660412118046 35.6872055969142, 139.659764446681 35.6875904517522, 139.659076482973 35.6872915815488, 139.659036192786 35.6866078640093, 139.659683853431 35.6862230114867, 139.660371814983 35.6865218741883))"
8a2f5a345217fff,1.0740740740740742,"POLYGON((139.625643856011 35.7000744393946, 139.625683830407 35.7007580434999, 139.625036145872 35.7011425817959, 139.624348497672 35.7008435136814, 139.624308536148 35.7001599147712, 139.624956209952 35.6997753787805, 139.625643856011 35.7000744393946))"
8a2f5a34ed77fff,1.0740740740740742,"POLYGON((139.60838421226 35.7258774713821, 139.608424033496 35.7265610438267, 139.607776176835 35.7269453594919, 139.607088509679 35.7266461004145, 139.607048701319 35.7259625331702, 139.607696547238 35.725578219803, 139.60838421226 35.7258774713821))"
8a2f5a341377fff,1.0740740740740742,"POLYGON((139.607548139637 35.7115227132888, 139.607587945117 35.7122062617887, 139.606940215744 35.7125906200833, 139.606252691629 35.7122914275784, 139.606212899019 35.7116078842784, 139.606860617654 35.7112235282834, 139.607548139637 35.7115227132888))"
8a2f5a363107fff,0.43965517241379309,"POLYGON((139.654667212715 35.680712470283, 139.654707457453 35.6813961619125, 139.654059853676 35.6817809921741, 139.653372015881 35.6814821284916, 139.653331784015 35.6807984420497, 139.653979377073 35.6804136141028, 139.654667212715 35.680712470283))"
8a2f5a34439ffff,0.69364161849710981,"POLYGON((139.651501303929 35.7066518417573, 139.651541532031 35.707335558245, 139.650893712483 35.707720275325, 139.650205675562 35.7074212736064, 139.65016546034 35.706737562308, 139.650813269159 35.7063528475388, 139.651501303929 35.7066518417573))"
8a2f5a340b67fff,0.639344262295082,"POLYGON((139.634864756491 35.7087476629121, 139.634904824748 35.7094313162252, 139.634257037066 35.7098158966489, 139.633569191859 35.7095168214531, 139.633529136479 35.7088331733333, 139.63417691343 35.7084485952161, 139.634864756491 35.7087476629121))"
8a2f5a36312ffff,0.639344262295082,"POLYGON((139.653939139908 35.6797299267934, 139.653979377073 35.6804136141028, 139.653331784015 35.6807984420497, 139.652643964513 35.6804995803726, 139.65260374022 35.6798158982508, 139.653251322558 35.6794310726186, 139.653939139908 35.6797299267934))"
8a2f5a36a09ffff,0.639344262295082,"POLYGON((139.610717425704 35.6969125214309, 139.610757254034 35.6975960614976, 139.610109642021 35.6979804944221, 139.609422212411 35.6976813849777, 139.609382396947 35.6969978501096, 139.610029998227 35.6966134194872, 139.610717425704 35.6969125214309))"
8a2f5a34c9affff,0.60150375939849621,"POLYGON((139.599549042624 35.7007130403869, 139.599588764972 35.701396541412, 139.598941153705 35.7017808744144, 139.598253830825 35.7014817040927, 139.598214121342 35.7007982082689, 139.598861721873 35.7004138775655, 139.599549042624 35.7007130403869))"
8a2f5a36ab2ffff,0.746031746031746,"POLYGON((139.607211706251 35.6827293046838, 139.607251493107 35.683412810238, 139.60660401487 35.6837972643297, 139.605916760505 35.683498210564, 139.605876986509 35.6828147102085, 139.606524454017 35.6824302584199, 139.607211706251 35.6827293046838))"
